"id","date","year","month","day","week","dow","time","hour","is_night","type","address","city","segment_id","nbrhood","community","comm_pop","council","council_pop","asr_zone","lampdist","lat","lon","desc","gctype","gcquality"
"","2013-04-18",2013,4,4856,15,4,"15:39:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","W Mission Road / Pico Avenue","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSS CNTL SUB W/O PRESCRIPTION (M)","NONE",-1
"","2013-04-18",2013,4,4856,15,4,"15:40:00",15,0,"ASSAULT","1300  Block 04Th Avenue","SndSAN",1178,"SanCOR","SanDOW",31759,"San003",147116,6,1000,32.7193756452,-117.16111406,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"15:45:00",15,0,"VANDALISM","1800 E  Block 17Th Street","SndNAT",3190,"NONE","NONE",0,"NONE",0,"","",32.6732147458,-117.085556563,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"15:55:00",15,0,"THEFT/LARCENY","300 W  Block El Norte Parkway","SndESC",22526,"NONE","NONE",0,"NONE",0,"","",33.1509217107,-117.042404204,"PETTY THEFT","cns/segment",32
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","700  Block F Street","SndCHU",28355,"NONE","NONE",0,"NONE",0,"","",32.6364777922,-117.097069989,"POSSESS CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","700  Block F Street","SndCHU",28355,"NONE","NONE",0,"NONE",0,"","",32.6364777922,-117.097069989,"POSSESS CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"FRAUD","1900  Block Sonett Street","SndSDO",81149,"NONE","NONE",0,"NONE",0,"","",32.7532688189,-116.914039194,"FRAUD","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"THEFT/LARCENY","3800  Block Vista Way","SndOCN",63422,"NONE","NONE",0,"NONE",0,"","",33.1839836205,-117.295415132,"BURGLARY/UNSPECIFIED","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"THEFT/LARCENY","4200  Block 44Th Street","SndSAN",5248,"SanTER","SanMDC",74062,"San009",145045,4,7071,32.7538496299,-117.099768184,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"VEHICLE BREAK-IN/THEFT","600 E  Block J Street","SndCHU",28592,"NONE","NONE",0,"NONE",0,"","",32.6353598296,-117.037685338,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"VEHICLE BREAK-IN/THEFT","700  Block Torrey Pines Place","SndOCN",82430,"NONE","NONE",0,"NONE",0,"","",33.2381985809,-117.33245504,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:00:00",16,0,"VEHICLE BREAK-IN/THEFT","10100  Block Ashwood Street","SndSDO",9238,"NONE","NONE",0,"NONE",0,"","",32.8627919009,-116.917647992,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:15:00",16,0,"ASSAULT","1000  Block Chalcedony Street","SndSAN",17701,"SanPCF","SanPCF",39849,"San002",142456,6,2236,32.8020977615,-117.252941162,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:15:00",16,0,"MOTOR VEHICLE THEFT","100 W  Block Palm Street","SndSAN",51655,"SanPRK","SanUPT",37279,"San003",147116,3,3605,32.7355372429,-117.164412799,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:20:00",16,0,"THEFT/LARCENY","2500  Block El Cam Real","SndCAR",26341,"NONE","NONE",0,"NONE",0,"","",33.1784979109,-117.326685802,"BURGLARY/SECOND DEGREE","cns/segment",54
"","2013-04-18",2013,4,4856,15,4,"16:25:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","1000  Block Garnet Avenue","SndSAN",30949,"SanPCF","SanPCF",39849,"San002",142456,6,1000,32.7975735571,-117.250922423,"POSSESS UNLAWFUL PARAPHERNALIA (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:30:00",16,0,"DRUGS/ALCOHOL VIOLATIONS","1200  Block San Vicente Road","SndSDO",56941,"NONE","NONE",0,"NONE",0,"","",33.0268627742,-116.866483393,"USE/UNDER INFL OF CONTROLLED SUBS (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:45:00",16,0,"VEHICLE BREAK-IN/THEFT","1200 E  Block Vista Way","SndVIS",36521,"NONE","NONE",0,"NONE",0,"","",33.2156676874,-117.227322735,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"16:50:00",16,0,"VANDALISM","1300  Block Palm Avenue","SndNAT",51499,"NONE","NONE",0,"NONE",0,"","",32.6760290844,-117.088829454,"VANDALISM [$400 OR LESS] (M)","cns/segment",45
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"ASSAULT","8300  Block Regents Road","SndSAN",188451,"SanNUV","SanUNV",63098,"San001",147305,6,3162,32.8651543413,-117.221354716,"BATTERY ON PERSON","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"BURGLARY","4600  Block Alvarado Canyon Road","SndSAN",137952,"SanGRA","SanNAV",48313,"San007",147442,7,12000,32.7802491586,-117.096384184,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"BURGLARY","1400  Block Imperial Avenue","SndSAN",29881,"SanEAS","SanDOW",31759,"San003",147116,7,1414,32.7062810877,-117.151115915,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"BURGLARY","400  Block Smilax Road","SndSNM",58587,"NONE","NONE",0,"NONE",0,"","",33.1568177613,-117.20761286,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"THEFT/LARCENY","1300  Block Park Boulevard","SndSAN",2716,"SanEAS","SanDOW",31759,"San003",147116,6,1414,32.7191285852,-117.153787828,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"THEFT/LARCENY","4800  Block Santa Monica Avenue","SndSAN",57227,"SanOCN","SanOCN",12953,"San002",142456,6,2000,32.7461014394,-117.247727675,"THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:00:00",17,0,"VEHICLE BREAK-IN/THEFT","3300  Block Central Avenue","SndSDO",17604,"NONE","NONE",0,"NONE",0,"","",32.7425286604,-117.007791465,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:11:00",17,0,"VANDALISM","700  Block Stevens Avenue","SndSOL",59405,"NONE","NONE",0,"NONE",0,"","",32.986951934,-117.26003297,"VANDALISM ($400 OR MORE) (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:15:00",17,0,"DRUGS/ALCOHOL VIOLATIONS","3800  Block 39Th Street","SndSAN",4918,"SanCHE","SanMDC",74062,"San009",145045,3,3162,32.7487610318,-117.110635905,"POSSESS CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:30:00",17,0,"VEHICLE BREAK-IN/THEFT","5900  Block Avnda Encinas","SndCAR",44419,"NONE","NONE",0,"NONE",0,"","",33.1283973534,-117.327097047,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:30:00",17,0,"VEHICLE BREAK-IN/THEFT","16200  Block Espola Road","SndPOW",18755,"NONE","NONE",0,"NONE",0,"","",33.0174632981,-117.02601829,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:30:00",17,0,"VEHICLE BREAK-IN/THEFT","16200  Block Espola Road","SndPOW",18755,"NONE","NONE",0,"NONE",0,"","",33.0174632981,-117.02601829,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:30:00",17,0,"VEHICLE BREAK-IN/THEFT","500  Block Juniper Street","SndSAN",39345,"SanPRK","SanUPT",37279,"San003",147116,1,3162,32.7293003797,-117.15983143,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:32:00",17,0,"DRUGS/ALCOHOL VIOLATIONS","3500  Block Cam De La Plaza","SndSAN",151293,"SanSNS","SanSNS",27869,"San008",144830,1,3605,32.5450224304,-117.051817137,"TRANSPORT/SELL CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:33:00",17,0,"DRUGS/ALCOHOL VIOLATIONS","1600  Block Shadowridge Drive","SndVIS",194317,"NONE","NONE",0,"NONE",0,"","",33.1621460631,-117.240046818,"POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:40:00",17,0,"THEFT/LARCENY","5200  Block El Cajon Boulevard","SndSAN",26105,"SanCLN","SanMDC",74062,"San009",145045,6,1000,32.7573002273,-117.083062832,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"17:45:00",17,0,"BURGLARY","1500  Block Cte Barcelona","SndCHU",178721,"NONE","NONE",0,"NONE",0,"","",32.6206686569,-116.986609771,"RESIDENTIAL BURGLARY","cns/segment",54
"","2013-04-18",2013,4,4856,15,4,"17:45:00",17,0,"BURGLARY","1500  Block Cte Seville","SndCHU",178723,"NONE","NONE",0,"NONE",0,"","",32.6209339587,-116.986140561,"RESIDENTIAL BURGLARY","cns/segment",54
"","2013-04-18",2013,4,4856,15,4,"17:47:00",17,0,"THEFT/LARCENY","7500  Block Broadway","SndLEM",13055,"NONE","NONE",0,"NONE",0,"","",32.7426478038,-117.035318625,"BURGLARY/UNSPECIFIED","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"BURGLARY","9600  Block Los Coches Road","SndSDO",22804,"NONE","NONE",0,"NONE",0,"","",32.8527619519,-116.918778977,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"MOTOR VEHICLE THEFT","1300  Block Oakdale Avenue","SndELC",49668,"NONE","NONE",0,"NONE",0,"","",32.8020662405,-116.935384337,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"MOTOR VEHICLE THEFT","4000  Block Crest Heights","SndSDO",201033,"NONE","NONE",0,"NONE",0,"","",33.3688932239,-117.172010244,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"MOTOR VEHICLE THEFT","2200  Block E Street","SndSAN",25442,"SanGOL","SanGRT",15461,"San003",147116,4,3605,32.7147421216,-117.143581252,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"THEFT/LARCENY","2100 E  Block Valley Parkway","SndESC",80017,"NONE","NONE",0,"NONE",0,"","",33.1626333604,-117.097126433,"PETTY THEFT","cns/segment",33
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"THEFT/LARCENY","700 E  Block San Ysidro Boulevard","SndSAN",37559,"SanBOR","SanSNS",27869,"San008",144830,6,1000,32.5455646772,-117.030635843,"PETTY THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"VEHICLE BREAK-IN/THEFT","700  Block 05Th Avenue","SndCHU",1423,"NONE","NONE",0,"NONE",0,"","",32.6247429424,-117.082475459,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:00:00",18,0,"VEHICLE BREAK-IN/THEFT","8400  Block Miramar Road","SndSAN",46338,"SanMIA","SanMIL",15015,"San006",140738,7,6082,32.8921181621,-117.138424058,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:08:00",18,0,"ASSAULT","400 N  Block Citrus Avenue","SndVIS",18584,"NONE","NONE",0,"NONE",0,"","",33.205867038,-117.242288836,"SIMPLE BATTERY (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:24:00",18,0,"DRUGS/ALCOHOL VIOLATIONS","400  Block Conception Avenue","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSS CONTROLLED SUBS (F)","NONE",-1
"","2013-04-18",2013,4,4856,15,4,"18:29:00",18,0,"DRUGS/ALCOHOL VIOLATIONS","3000  Block Oceanside Boulevard","SndOCN",21740,"NONE","NONE",0,"NONE",0,"","",33.2017552949,-117.336192972,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:30:00",18,0,"BURGLARY","11700  Block Alps Way","SndSDO",99822,"NONE","NONE",0,"NONE",0,"","",33.2144599622,-117.07513805,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:30:00",18,0,"VANDALISM","2300  Block Cousteau Court","SndVIS",156179,"NONE","NONE",0,"NONE",0,"","",33.1439042131,-117.240990553,"VANDALISM [$400 OR LESS] (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:30:00",18,0,"VEHICLE BREAK-IN/THEFT","4500  Block La Jolla Village Drive","SndSAN",40832,"SanNUV","SanUNV",63098,"San001",147305,6,8246,32.8738860844,-117.208544183,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:43:00",18,0,"THEFT/LARCENY","700  Block Center Drive","SndSNM",131954,"NONE","NONE",0,"NONE",0,"","",33.1361461703,-117.123629385,"BURGLARY (SHOPLIFTING) (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:45:00",18,0,"BURGLARY","300  Block Osage Street","SndSDO",50965,"NONE","NONE",0,"NONE",0,"","",32.700427228,-117.016485426,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:45:00",18,0,"THEFT/LARCENY","300 N  Block Escondido Boulevard","SndESC",27592,"NONE","NONE",0,"NONE",0,"","",33.1224076008,-117.085690141,"PETTY THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"18:45:00",18,0,"VEHICLE BREAK-IN/THEFT","4400  Block Arendo Drive","SndSAN",8625,"SanROL","SanMID",37348,"San009",145045,1,3162,32.7580656565,-117.06197286,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"BURGLARY","2100  Block Greenwick Road","SndSDO",31392,"NONE","NONE",0,"NONE",0,"","",32.7525170408,-116.923665389,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"BURGLARY","9200  Block Carlton Hills Boulevard","SndSNT",15954,"NONE","NONE",0,"NONE",0,"","",32.8444758047,-116.997901189,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"BURGLARY","10100  Block Leavesly Trail","SndSNT",171679,"NONE","NONE",0,"NONE",0,"","",32.8519876014,-116.977378144,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"MOTOR VEHICLE THEFT","600 E  Block San Ysidro Boulevard","SndSAN",37542,"SanSNS","SanSNS",27869,"San008",144830,6,2828,32.5488426919,-117.035039167,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"MOTOR VEHICLE THEFT","4100  Block Iowa Street","SndSAN",38082,"SanNRT","SanGRE",45697,"San003",147116,3,3000,32.7531531332,-117.126450671,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"MOTOR VEHICLE THEFT","300 W  Block San Ysidro Boulevard","SndSAN",57012,"SanSNS","SanSNS",27869,"San008",144830,2,4242,32.554949659,-117.050526417,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"ROBBERY","E Main Street / E Madison Avenue","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"STREET ROBBERY - NO WEAPON","NONE",-1
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"SEX CRIMES","9300  Block Prospect Avenue","SndSNT",51349,"NONE","NONE",0,"NONE",0,"","",32.8338442048,-116.996066103,"OTHER SEX CRIME","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:00:00",19,0,"VEHICLE BREAK-IN/THEFT","1400  Block Alturas Road","SndSDO",7677,"NONE","NONE",0,"NONE",0,"","",33.3675930662,-117.25797108,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:03:00",19,0,"THEFT/LARCENY","3900  Block Mission Avenue","SndOCN",21654,"NONE","NONE",0,"NONE",0,"","",33.2291531154,-117.322408792,"PETTY THEFT- RETAIL MERCHANDISE","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:10:00",19,0,"ASSAULT","700 E  Block San Ysidro Boulevard","SndSAN",37559,"SanBOR","SanSNS",27869,"San008",144830,6,1000,32.5455646772,-117.030635843,"BATTERY AGAINST TRANSPORTATION WORKERS WITH INJURY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:16:00",19,0,"DRUGS/ALCOHOL VIOLATIONS","1300 N  Block Santa Fe Avenue","SndVIS",12624,"NONE","NONE",0,"NONE",0,"","",33.2193185934,-117.244878516,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:22:00",19,0,"DUI","Jimmy Durante Boulevard / Via De La Valle","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"DUI ALC/DRUGS (M)","NONE",-1
"","2013-04-18",2013,4,4856,15,4,"19:30:00",19,0,"DRUGS/ALCOHOL VIOLATIONS","100  Block Brass Lane","SndVIS",123571,"NONE","NONE",0,"NONE",0,"","",33.19529243,-117.258720092,"POSS NARCOTIC CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:30:00",19,0,"DRUGS/ALCOHOL VIOLATIONS","100  Block Brass Lane","SndVIS",123571,"NONE","NONE",0,"NONE",0,"","",33.19529243,-117.258720092,"POSS NARCOTIC CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:30:00",19,0,"MOTOR VEHICLE THEFT","13100  Block Sandown Way","SndSAN",160126,"SanCAR","SanCAR",33580,"San001",147305,1,5099,32.9564589251,-117.201292962,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:30:00",19,0,"MOTOR VEHICLE THEFT","4300  Block 39Th Street","SndSAN",4925,"SanNRM","SanMDS",15748,"San003",147116,6,2828,32.7554716718,-117.110415223,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:30:00",19,0,"THEFT/LARCENY","700  Block Washington Heights Road","SndELC",64042,"NONE","NONE",0,"NONE",0,"","",32.7871884007,-116.942414911,"GRAND THEFT (All Other Larceny) (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:30:00",19,0,"VEHICLE BREAK-IN/THEFT","100  Block Vance Street","SndCHU",62574,"NONE","NONE",0,"NONE",0,"","",32.638887274,-117.071530725,"VEHICLE BREAK-IN/THEFT","cns/segment",54
"","2013-04-18",2013,4,4856,15,4,"19:35:00",19,0,"VANDALISM","11800  Block Carmel Mtn Road","SndSAN",15990,"SanCAE","SanCRM",12021,"San005",143957,6,5099,32.9816827335,-117.077053932,"MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:40:00",19,0,"THEFT/LARCENY","8900  Block Fletcher Parkway","SndLAM",29415,"NONE","NONE",0,"NONE",0,"","",32.7662458107,-117.000057635,"BURGLARY/UNSPECIFIED","cns/segment",43
"","2013-04-18",2013,4,4856,15,4,"19:43:00",19,0,"THEFT/LARCENY","9800  Block Campo Road","SndSDO",15487,"NONE","NONE",0,"NONE",0,"","",32.7479749047,-116.985346065,"PETTY THEFT W/PR JAIL TERM (All Other Larceny) (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"19:55:00",19,0,"DRUGS/ALCOHOL VIOLATIONS","Via Las Rosas Sonora","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"DISORDERLY CONDUCT:  ALCOHOL","NONE",-1
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"ASSAULT","4000  Block Wooster Drive","SndOCN",71719,"NONE","NONE",0,"NONE",0,"","",33.2005681771,-117.291959896,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"BURGLARY","9700  Block Mesa Springs Way","SndSAN",14099,"SanMIR","SanMIR",72761,"San006",140738,1,1414,32.9015851244,-117.118447073,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"FRAUD","10900  Block Baroque Lane","SndSAN",76991,"SanTIR","SanTIR",30447,"San007",147442,1,2236,32.8191150648,-117.098158564,"FRAUD","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"THEFT/LARCENY","700  Block River Rock Road","SndCHU",154901,"NONE","NONE",0,"NONE",0,"","",32.6597200925,-116.95861569,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"THEFT/LARCENY","3900  Block Mesa Drive","SndOCN",17343,"NONE","NONE",0,"NONE",0,"","",33.2144040411,-117.314212524,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VANDALISM","1500 S  Block Escondido Boulevard","SndESC",27647,"NONE","NONE",0,"NONE",0,"","",33.1072521988,-117.074952071,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VANDALISM","2900  Block Briarwood Road","SndSDO",13594,"NONE","NONE",0,"NONE",0,"","",32.6810621693,-117.029428278,"VANDALISM ($400 OR MORE) (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VANDALISM","6300  Block Rancho Mission Road","SndSAN",67718,"SanGRA","SanMSS",18947,"San007",147442,3,2828,32.7864733096,-117.109104124,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VEHICLE BREAK-IN/THEFT","Calle La Marina Belize Road","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"VEHICLE BREAK-IN/THEFT","NONE",-1
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VEHICLE BREAK-IN/THEFT","700  Block Warpaint Drive","SndSDO",132516,"NONE","NONE",0,"NONE",0,"","",33.033924839,-116.873020569,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VEHICLE BREAK-IN/THEFT","1400  Block Teton Drive","SndSDO",60681,"NONE","NONE",0,"NONE",0,"","",32.8277528536,-116.959686163,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:00:00",20,1,"VEHICLE BREAK-IN/THEFT","1200  Block Island Avenue","SndSAN",38187,"SanEAS","SanDOW",31759,"San003",147116,7,1000,32.7104524938,-117.153281112,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:10:00",20,1,"ASSAULT","1200  Block Marline Avenue","SndELC",44909,"NONE","NONE",0,"NONE",0,"","",32.8051864626,-116.937945378,"SIMPLE BATTERY (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:10:00",20,1,"VANDALISM","8300  Block Via Panacea","SndSAN",151139,"SanRNC","SanRNC",42779,"San006",140738,1,2000,32.9523259966,-117.144984461,"MALICIOUS MISCHIEF/VANDALISM(MISDEMEANOR)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:20:00",20,1,"ASSAULT","14100  Block Stoney Gate Place","SndSAN",23614,"SanCAE","SanCRM",12021,"San005",143957,1,6082,32.9712820147,-117.079920622,"BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:25:00",20,1,"ARSON","1000  Block Seacoast Drive","SndIMP",388,"NONE","NONE",0,"NONE",0,"","",32.5779384981,-117.131714675,"ARSON:INHABITED STRUCTURE/PROP (F)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:29:00",20,1,"THEFT/LARCENY","2500  Block El Cam Real","SndCAR",26341,"NONE","NONE",0,"NONE",0,"","",33.1784979109,-117.326685802,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",54
"","2013-04-18",2013,4,4856,15,4,"20:30:00",20,1,"ASSAULT","13400  Block Midland Road","SndPOW",45936,"NONE","NONE",0,"NONE",0,"","",32.9596465241,-117.036383462,"SIMPLE BATTERY (M)","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:30:00",20,1,"DRUGS/ALCOHOL VIOLATIONS","200 N  Block Tremont Street","SndOCN",61361,"NONE","NONE",0,"NONE",0,"","",33.1958523961,-117.380682535,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",65
"","2013-04-18",2013,4,4856,15,4,"20:30:00",20,1,"MOTOR VEHICLE THEFT","1000  Block Del Mar Avenue","SndCHU",24065,"NONE","NONE",0,"NONE",0,"","",32.6148406664,-117.068037868,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",54
"","2013-04-18",2013,4,4856,15,4,"20:30:00",20,1,"VANDALISM","13900  Block Sparren Avenue","SndSAN",21611,"SanRNC","SanRNC",42779,"San005",143957,1,5000,32.9721103613,-117.137423507,"VANDALISM (LESS THAN $1000)","cns/segment",65
